epoch,lr,loss,mse,mae,rmse,val_loss,val_mse,val_mae,val_rmse,val_ssim
35,0.0009801666959956326,0.24934646613895894,0.033486541849561034,0.05390956599265337,0.181393722333014,0.24797387540340424,0.03441988006234169,0.053614821135997776,0.18462273359298706,0.8340924263000489
36,0.000979057413281428,0.2517662262916565,0.0340264052618295,0.05447945598512888,0.18296087898313998,0.24643050968647004,0.03285265691578388,0.053408531695604326,0.1802324539422989,0.8359241080284119
37,0.0009779186108917653,0.2477537476271391,0.033239189330488444,0.05364406300708652,0.18088379133492707,0.24598730266094207,0.0332670721411705,0.05305411815643311,0.18138232350349426,0.836489737033844
38,0.0009767503590733405,0.24776078842580318,0.0331949279550463,0.05338744539767504,0.18057962395250798,0.24244982361793518,0.03165615290403366,0.05187938168644905,0.1770229834318161,0.8358218717575073
39,0.0009755527298894287,0.2460233099013567,0.032722758864983915,0.05309113465249538,0.17920304618775845,0.24393251717090605,0.031556203961372375,0.052699502110481265,0.17653502702713011,0.8387256431579589
40,0.000974325797215439,0.24290368124842643,0.03244430665392429,0.052564329858869316,0.17845434471964836,0.23776802897453309,0.03128530226647854,0.05091992884874344,0.1759344744682312,0.8432904124259949
41,0.0009730696367343584,0.2410909441113472,0.03192914768122137,0.05183488551527262,0.17721569918096067,0.24407920241355896,0.030994119122624397,0.050779283493757245,0.17517179608345032,0.840954041481018
42,0.0009717843259320823,0.2394485644251108,0.0316315524559468,0.05154939826577902,0.1763492650538683,0.2507081520557404,0.034265434518456456,0.05319666802883148,0.18401821494102477,0.8330774855613708
43,0.0009704699440926353,0.24017076700925827,0.03177814862690866,0.051659051198512315,0.17673851914703845,0.2380280888080597,0.03118124060332775,0.050433395951986315,0.17550706565380098,0.8412484979629516
44,0.0009691265722932805,0.23678824365139006,0.03129374786745757,0.051113338600844146,0.17555255930870772,0.23523448586463927,0.03054374925792217,0.05037732005119324,0.17380689024925233,0.8458926725387573
45,0.0009677542933995185,0.23415930867195128,0.030762803917750717,0.050381676498800515,0.1739948745444417,0.23334693133831025,0.03066600076854229,0.051023298054933545,0.17410776197910308,0.8442636919021607
46,0.0009663531920599752,0.23534733474254607,0.031340759014710784,0.051099487394094464,0.17526515576988458,0.2326417863368988,0.029838628694415094,0.049012775272130965,0.1718085688352585,0.8474976205825806
47,0.0009649233547011813,0.23398825757205485,0.030976388324052095,0.05060205457732082,0.17428162299096583,0.23435600996017455,0.030169957876205446,0.04944737404584885,0.1728207129240036,0.8442661237716674
48,0.00096346486952224,0.23327521927654743,0.030569979883730412,0.05005704703740776,0.173378621712327,0.23476223766803742,0.031148888394236563,0.05072925642132759,0.1755169028043747,0.842312707901001
49,0.0009619778264893875,0.2311739581823349,0.030377418380230666,0.04965030502527952,0.17288851663470267,0.23313054025173188,0.030957232043147088,0.05134542584419251,0.17491123616695403,0.8460026955604554
50,0.0009604623173304426,0.23007902137935163,0.0302641315292567,0.049781624991446734,0.17248242042958736,0.22946079432964325,0.030508923679590225,0.04959951624274254,0.1736468517780304,0.848848557472229
51,0.0009589184355291483,0.22995419956743718,0.03000555742532015,0.04938619023188948,0.1716075499355793,0.2240585869550705,0.029040158540010453,0.04779087573289871,0.16950741291046142,0.8540180397033691
52,0.0009573462763194073,0.22783870421350003,0.029854405829682948,0.04893976701423526,0.17137559667229652,0.24553699731826784,0.03314165361225605,0.052840503603219985,0.1806800103187561,0.8402200603485107
53,0.0009557459366794046,0.2290823145210743,0.029668403402902187,0.04917882235720754,0.17055141132324933,0.22825160205364228,0.029527360945940016,0.047837132513523103,0.17088603019714355,0.8512303161621094
54,0.0009541175153256279,0.22612131208181382,0.029564987318590284,0.04873723713681102,0.17054783523082734,0.22323705792427062,0.02912417359650135,0.04716653138399124,0.16976421415805817,0.8534157061576844
55,0.0009524611127067765,0.22549501940608024,0.029478322090581058,0.04841344437561929,0.17001668963581323,0.23115347623825072,0.029202671349048616,0.048491897135972975,0.16994458198547363,0.8411868405342102
56,0.0009507768309975664,0.2243466255813837,0.029260283331386746,0.04833397421054542,0.16929169192910196,0.22228753089904785,0.028592937737703324,0.047052371203899386,0.16818826675415038,0.8536945104598999
57,0.0009490647740924272,0.22289570778608322,0.02915799875743687,0.04822229305282235,0.1691983398795128,0.2228502017259598,0.02884147107601166,0.04768292129039765,0.16879644155502319,0.852904555797577
58,0.0009473250475990932,0.22324999928474426,0.02903515478596091,0.048037786539644,0.16894350361078977,0.22234446048736572,0.028800363838672637,0.04731020599603653,0.1686515635251999,0.8528052401542664
59,0.0009455577588320895,0.22278288133442403,0.028837784361094236,0.04780233869329095,0.16803337901830673,0.22367180824279786,0.02906134344637394,0.0496901386976242,0.16943780064582825,0.8511122131347656
60,0.0009437630168061119,0.22031124353408812,0.02861583755817264,0.04751434898003936,0.16766892082989215,0.22998350083827973,0.031512250527739524,0.05086480528116226,0.17650270938873291,0.8485969018936157
61,0.0009419409322293023,0.21956148117780686,0.028603901616297663,0.04745646011084318,0.16768270276486874,0.2220277577638626,0.0295856674015522,0.04747057765722275,0.17107074916362763,0.8558945107460022
62,0.0009400916174964203,0.21950193725526332,0.02833929584827274,0.047249082997441294,0.1669051067903638,0.22094298303127288,0.029379207566380502,0.04761715099215508,0.17040540754795075,0.857475357055664
63,0.0009382151866819096,0.21963314577937126,0.028186276624910533,0.04700443439185619,0.16627247437834738,0.21950996696949004,0.02904600851237774,0.04677288353443146,0.1695174217224121,0.8545970106124878
64,0.000936311755532862,0.21844657130539416,0.028402608488686382,0.04710839788429439,0.16730035204440355,0.2193097686767578,0.02884190820157528,0.04663546726107597,0.16900441706180572,0.8570547413825989
65,0.0009343814414618764,0.2174138753861189,0.027995341187343002,0.046550817023962736,0.1659755064919591,0.21554925322532653,0.027922445833683016,0.046031502932310106,0.16616872251033782,0.8586615920066833
66,0.0009324243635398172,0.21678887464106084,0.02787675182335079,0.04651869357563555,0.1651192155480385,0.22414441645145416,0.029481410011649133,0.04665119469165802,0.17079731225967407,0.8492740559577941
67,0.0009304406424884696,0.21688260532915593,0.02785970120225102,0.04640353158116341,0.16565698452293873,0.21888534784317015,0.027346988022327424,0.04617646262049675,0.16439324736595154,0.858005874156952
68,0.0009284304006730921,0.21474060319364072,0.027590137724764645,0.04609144447371363,0.16450723815709353,0.21930108785629274,0.02869020827114582,0.04609896868467331,0.1684121185541153,0.8562174081802368
69,0.0009263937620948687,0.2147777146846056,0.027759137940593065,0.04627796155400574,0.16499964706599712,0.21279309809207916,0.02902918852865696,0.04758319228887558,0.1694963026046753,0.862342209815979
70,0.0009243308523832608,0.21315369077026844,0.02748498502653092,0.04593425172381103,0.16445261817425488,0.21824588060379027,0.029528880268335344,0.04910006955265999,0.1708354312181473,0.8559183931350708
71,0.0009222417987882561,0.21354076571762562,0.027430957206524907,0.04582778168842196,0.16452509947121144,0.21217856109142302,0.02694664500653744,0.04530689865350723,0.16310192108154298,0.8613525271415711
72,0.000920126730172521,0.21498833522200583,0.027813855428248643,0.04637537389993668,0.16528183322399856,0.21682650566101075,0.02716659873723984,0.046675406992435456,0.1637861141562462,0.8578265810012817
73,0.0009179857770034506,0.21324666649103163,0.027339959987439214,0.04576742370612919,0.16384809870272876,0.21606425821781158,0.02805663950741291,0.045663981437683104,0.16652484953403474,0.8583123898506164
74,0.0009158190713451209,0.2101871145516634,0.02699770129285753,0.045292298030108216,0.1630819358676672,0.21312545061111451,0.02736582688987255,0.04585795506834984,0.16449901580810547,0.8590878868103027
75,0.0009136267468501431,0.20900135673582554,0.026675085402093828,0.04482423124834895,0.16192774787545205,0.21194579124450683,0.02811107024550438,0.046169079542160034,0.16670066595077515,0.8613503980636597
76,0.000911408938751419,0.21016581937670709,0.027111771325580777,0.04530097546987236,0.16323840986937285,0.21618806183338166,0.028090894892811774,0.04611890479922295,0.16666297852993012,0.8576763606071472
77,0.0009091657838537987,0.20848106674849987,0.026675461772829295,0.0448584121465683,0.16207023594528436,0.21328034579753877,0.02869904674589634,0.04541800811886788,0.16839438498020173,0.8614812684059143
78,0.0009068974205256427,0.20805537402629853,0.026589783607050776,0.044691674541682005,0.16136899311095476,0.2091534274816513,0.02708653800189495,0.04485958367586136,0.1635177606344223,0.8613749527931214
79,0.0009046039886902857,0.20803533211350442,0.026581550734117627,0.044702731147408484,0.1615737485140562,0.21658949673175812,0.028260247483849525,0.04675655871629715,0.16696617126464844,0.8553390145301819
80,0.0009022856298174066,0.21057732857763767,0.027048394377343358,0.04525805836543441,0.16295748684555292,0.2115695470571518,0.02689524345099926,0.044944885671138766,0.1630133706331253,0.8630708980560303
81,0.0008999424869143012,0.20805702067911624,0.026492295027710496,0.04472968740388751,0.16140703570097684,0.21349098026752472,0.028114416152238846,0.045723353922367094,0.16683552980422975,0.8588887095451355
82,0.0008975747045170606,0.2079944173246622,0.02692136576399207,0.045011030966416,0.1623046111688018,0.20925149083137512,0.026430752277374268,0.04433673158288002,0.1617117118835449,0.8629278326034546
83,0.0008951824286816566,0.20453777156770228,0.025966449128463864,0.043799792630597946,0.1596539110317826,0.21091546416282653,0.02796503931283951,0.04613963291049004,0.16608434796333313,0.8637468814849854
84,0.0008927658069749313,0.20771775029599668,0.026529407240450383,0.04458970793522894,0.161238342449069,0.20859303772449495,0.026684851348400117,0.043327552527189256,0.16217566162347793,0.86624746799469
85,0.000890324988465495,0.20502242766320705,0.026056713610887527,0.04402337579987943,0.1599474970623851,0.20963797032833098,0.027601819559931753,0.04519227422773838,0.16509649097919465,0.8650587677955628
86,0.0008878601237145306,0.20529768995940686,0.025930089643225074,0.04378133922815323,0.159721604809165,0.20857799887657166,0.02692392557859421,0.043677013143897055,0.16304704785346985,0.8633555150032044
87,0.000885371364766506,0.20401236161589623,0.02598494031932205,0.04365072760730982,0.1598444504290819,0.20873811483383178,0.02708760067820549,0.046107372641563414,0.16351517736911775,0.8636705279350281
88,0.0008828588651397969,0.20388623423874377,0.025704419431276618,0.04348074826411903,0.15884312830865382,0.21390438973903655,0.0280201256275177,0.047884572371840475,0.16617309123277665,0.8576539587974549
89,0.0008803227798172148,0.20407601252198218,0.026073599653318524,0.04384191093966365,0.16005832705646753,0.2109992003440857,0.02708774998784065,0.044365886598825455,0.16360682487487793,0.8648521375656127
90,0.0008777632652364485,0.20315988145768643,0.02585231517441571,0.04369917650707066,0.15955055639147758,0.20802184581756591,0.02619297057390213,0.0445814622938633,0.1608347052335739,0.8628603768348694
91,0.0008751804792804139,0.20175517052412034,0.025616495148278774,0.04334747883491218,0.15850905887782574,0.21530677735805512,0.02749250940978527,0.04489182978868485,0.16455318868160249,0.8631625628471374
92,0.0008725745812675145,0.20094141334295273,0.025598739725537598,0.04340451782569289,0.15838272780179977,0.21158627510070802,0.027026661708950996,0.0448268723487854,0.1634269416332245,0.862063958644867
93,0.0008699457319418148,0.2007283729314804,0.025339625589549542,0.04293077607639134,0.15787790592759848,0.20551065146923064,0.02653503857553005,0.04458915829658508,0.16206819891929627,0.8649782347679138
94,0.0008672940934631243,0.2009233172982931,0.02544750936795026,0.04316103189252317,0.15820405758917333,0.20468315064907075,0.025391745492815972,0.042855520099401474,0.1584390026330948,0.8672944736480713
95,0.0008646198293969944,0.1998145315051079,0.02523815777618438,0.04268411001190543,0.1574318154156208,0.2083911406993866,0.02703186869621277,0.043907371014356614,0.1635000538825989,0.8647152256965637
96,0.0008619231047046297,0.19920484721660614,0.0253378871595487,0.042867126623168585,0.15768691446632147,0.22311936020851136,0.032766413763165476,0.05237924560904503,0.17922329127788544,0.8525350570678711
97,0.0008592040857327122,0.19901124380528926,0.025051949354819955,0.042545094639062885,0.15694166652858257,0.21014023661613465,0.02680086761713028,0.0440230617672205,0.1625976675748825,0.8636432385444641
98,0.0008564629402031395,0.19823909670114517,0.025054288697429,0.0424723559524864,0.15694931473582982,0.20420526027679442,0.026415966153144836,0.04501429706811905,0.16148687779903412,0.8630732250213623
99,0.0008536998372026799,0.199000041782856,0.025197198973037304,0.04275731126777828,0.15746682591736316,0.20549300014972688,0.02782477669417858,0.04488262608647346,0.16589659214019775,0.8665078067779541
100,0.0008509149471725419,0.1984704504162073,0.025324709140695633,0.042824748773127794,0.1576732078194618,0.20027266323566437,0.02604508027434349,0.04213704697787762,0.1604360520839691,0.8711241221427918
101,0.0008481084418978604,0.19726760022342205,0.024899951610714198,0.0421961375977844,0.15635653279721737,0.20322646141052247,0.025121833458542825,0.04369465231895447,0.1575870481133461,0.8657926630973816
102,0.0008452804944971008,0.19700454428792,0.02507637467235327,0.042423459384590384,0.15685143057256937,0.21658332228660584,0.03088326133787632,0.04757628053426743,0.17495774269104003,0.8581090116500855
103,0.0008424312794113795,0.19784514911472798,0.024955844669602812,0.04230750227347016,0.15650335989892483,0.20139195024967194,0.025272179916501044,0.04306513115763664,0.15796850889921188,0.8682658457756043
104,0.000839560972393704,0.19679083071649076,0.02479014917742461,0.04202790142968297,0.1559722750261426,0.20173840701580048,0.025540252327919007,0.04224746450781822,0.15894567966461182,0.8693246269226074
105,0.0008366697504981313,0.19613410234451295,0.024654301134869456,0.0419678055588156,0.155750239379704,0.19947654783725738,0.025898862406611444,0.04213817700743675,0.1600534909963608,0.8712764596939087
106,0.000833757792068847,0.195823223143816,0.024546423442661763,0.04175561998039484,0.1552159969508648,0.20737815737724305,0.02596740499138832,0.04521074265241623,0.16029681503772736,0.8609930729866028
107,0.0008308252767291636,0.19632296979427338,0.024874474173411727,0.04217024195939303,0.15622713342308997,0.20032835364341736,0.0260318610817194,0.043933193534612655,0.16036969393491746,0.8703404021263123
108,0.0008278723853704405,0.19408971019089222,0.02430739650502801,0.04140161425806582,0.15460595179349185,0.1986444216966629,0.02530616380274296,0.041342912167310716,0.1581794339418411,0.8719278931617737
109,0.0008248993001409261,0.19350373178720473,0.024309288435615597,0.041459430968388916,0.15451714374125003,0.19841117560863494,0.024765437617897988,0.04252995386719704,0.15631989538669586,0.8711542844772339
110,0.000821906204434522,0.19263413235545157,0.023951958483085036,0.04088775160722435,0.15345244724303483,0.19931603193283082,0.025136895179748535,0.041987204253673555,0.15762118607759476,0.8708787035942077
111,0.00081889328287947,0.19411557413637637,0.024370794501155615,0.04156086709350348,0.15479701414704322,0.19788586258888244,0.02556889407336712,0.04160416573286056,0.1588960522413254,0.871812596321106
112,0.0008158607213269635,0.19399328120052814,0.02432460500858724,0.041344065759330986,0.15466153118759393,0.19754125475883483,0.02503981187939644,0.04114979662001133,0.15728263646364213,0.8725160694122315
113,0.0008128087068396843,0.19315022476017474,0.024178681541234256,0.04116655752062798,0.1542378706857562,0.19827652990818023,0.025550609417259694,0.041814532428979874,0.1587809669971466,0.8724923920631409
114,0.0008097374276802615,0.19190739206969737,0.024070704933255912,0.04105870277620852,0.15382419526576996,0.19478630602359773,0.02505047559738159,0.04164689630270004,0.15740088403224944,0.8737921810150147
115,0.0008066470732996612,0.19288483433425427,0.02428781401133165,0.04124620322138071,0.15442595835775136,0.20270972549915314,0.02619555965065956,0.0434161102026701,0.16075617492198943,0.8647436261177063
116,0.0008035378343254982,0.19263496309518813,0.024150976915843784,0.041238245507702234,0.15412511229515075,0.19810416400432587,0.025820120722055435,0.041756990849971774,0.1598325926065445,0.8714103841781616
117,0.0008004099025502785,0.1914751249551773,0.02390362799167633,0.040925841070711615,0.1533434886485338,0.19419593811035157,0.024654998257756234,0.04131258085370064,0.15616227447986603,0.8735978698730469
118,0.0007972634709195677,0.19203511126339434,0.024179370831698178,0.0410372279305011,0.15404357470571994,0.20040049016475678,0.024901166707277298,0.04153169989585877,0.1569659072160721,0.8730152702331543
119,0.0007940987335200899,0.19119932428002356,0.02387597054708749,0.04086788622662425,0.1531712568923831,0.19505737006664275,0.024569719061255456,0.04054184451699257,0.15575583040714264,0.8738036012649536
120,0.0007909158855677548,0.1888226906955242,0.023384677902795373,0.0402578148432076,0.15166074708104132,0.1938144814968109,0.024171994850039482,0.04063624754548073,0.1545952793955803,0.87564621925354
121,0.0007877151233956171,0.189660689458251,0.02366515793837607,0.04033896649256349,0.15248323276638984,0.19481553316116332,0.025109737515449523,0.041059701666235925,0.15764692604541777,0.8734905457496643
122,0.0007844966444417644,0.18837904185056686,0.02318681377451867,0.039827589048072695,0.1509584604203701,0.19526807129383086,0.02492021903395653,0.04205733686685562,0.15692173659801484,0.873538703918457
123,0.0007812606472371389,0.18851967737078668,0.023533228728920223,0.04022841733880341,0.15204130079597233,0.20429621040821075,0.026405180767178536,0.045536432862281796,0.16142986476421356,0.8608599901199341
124,0.0007780073313932909,0.18983548685908316,0.023805838921107353,0.040690252762287854,0.15271844789385797,0.19608585953712462,0.024900893345475197,0.041591534316539766,0.15678445398807525,0.8716543292999268
125,0.0007747368975900663,0.18839147321879865,0.023464603782631457,0.040093937041237954,0.15194472014904023,0.1975414425134659,0.025839118286967278,0.042493167370557784,0.15962083280086517,0.8737628889083863
126,0.0007714495475632274,0.18788149632513523,0.023210026207379997,0.04003564132377505,0.15137071900069712,0.19656265735626222,0.02503309726715088,0.040915777683258055,0.15727314710617066,0.8726226186752319
127,0.0007681454840920084,0.18731715492904186,0.023308445969596504,0.04004201137460768,0.15121826827526091,0.19307520985603333,0.024356104135513305,0.04063867181539536,0.1550672671198845,0.8740095734596253
128,0.0007648249109866078,0.18711859058588742,0.02330922643188387,0.03986730886623263,0.1515868554636836,0.2008681356906891,0.026480112820863724,0.04418386235833168,0.16167182028293609,0.867773003578186
129,0.000761488033075616,0.18739466212689876,0.0231895933393389,0.03994955976493657,0.15098878711462022,0.19407421469688416,0.02514858081936836,0.043159268721938135,0.1575654372572899,0.8722272825241089
130,0.0007581350561933807,0.18804142840206622,0.023396588074974717,0.040186490882188085,0.15168052945286037,0.19585251271724702,0.025173096135258675,0.04218302994966507,0.15776028215885163,0.8745608353614807
131,0.00075476618716731,0.1878119519352913,0.023322980902157724,0.040049233846366404,0.15147519260644912,0.1943187314271927,0.023897502720355988,0.039710964635014535,0.1537303152680397,0.8769525814056397
132,0.000751381633805114,0.18618838205933572,0.023139377026818692,0.03974884304217994,0.15088830024003982,0.19325552821159364,0.024533679187297822,0.041539389938116074,0.15578516513109208,0.8736988592147827
133,0.0007479816048819872,0.18507695093750953,0.02276853050570935,0.039263999024406075,0.1495571469143033,0.19005131006240844,0.023775752633810043,0.040598465278744694,0.15319133132696153,0.8782072734832763
134,0.0007445663101277286,0.18572004482150078,0.023049027677625417,0.03962560823187232,0.15028228174895047,0.193881071805954,0.02577955611050129,0.04269580230116844,0.15958651214838027,0.8760593748092651
135,0.0007411359602138063,0.18535364888608455,0.023045348627492787,0.03969528718851507,0.15056395541876555,0.19146811127662658,0.02412099312990904,0.040396394208073616,0.15442456662654877,0.8748355293273926
136,0.0007376907667403616,0.18483992032706736,0.022923181974329056,0.03920566140674055,0.14997056931257247,0.19470909118652344,0.02520344953984022,0.041913395002484324,0.15776372373104094,0.8726793813705445
137,0.000734230942223156,0.18542076624929904,0.022956000943668186,0.03944871417246759,0.15033527366816998,0.1908640593290329,0.024305278062820436,0.04038613677024841,0.15487681806087494,0.8782460474967957
138,0.0007307567000804632,0.18440441831946372,0.022833601231686772,0.03938908782787621,0.14973633974790573,0.19299264132976532,0.025173301436007024,0.04121496170759201,0.15779444217681884,0.8755440092086793
139,0.0007272682546199033,0.18527958534657954,0.023117947899736466,0.03958370265550912,0.15069721166044472,0.19344233632087707,0.024265205301344395,0.041212133839726446,0.15483925849199295,0.8754421997070313
140,0.0007237658210252247,0.18252876453101635,0.022426172853447498,0.03882053332403302,0.14868908680975437,0.1924844640493393,0.02432256758213043,0.041863776296377185,0.15501128286123275,0.8742403292655945
141,0.0007202496153430292,0.18383786745369435,0.022683703061193227,0.03909519627690315,0.14944860491901635,0.195521565079689,0.02462663918733597,0.041616040617227554,0.15603225648403168,0.8720982122421265
142,0.0007167198544694465,0.18187517449259757,0.022345542958937585,0.038512249775230885,0.1483108550310135,0.19469716489315034,0.024854585975408554,0.04275695912539959,0.15664757221937178,0.8726657485961914
143,0.0007131767561367535,0.18232902057468892,0.022484396691434084,0.038669314263388516,0.148596606887877,0.1944681978225708,0.024979131259024144,0.04296640187501907,0.15698751151561738,0.8733356738090515
144,0.0007096205388999451,0.18236253991723061,0.02242081572767347,0.03872960498556495,0.14828324861824513,0.1934662467241287,0.023917619548738004,0.04053552269935608,0.15377262979745865,0.8756563401222229
145,0.0007060514221232516,0.18215143226087094,0.022462064367718994,0.03883821017108858,0.14845691356807947,0.1979351645708084,0.025698347091674803,0.045262882709503176,0.1593175458908081,0.8666813278198242
146,0.0007024696259666078,0.18133711375296116,0.022263031522743403,0.03839960791170597,0.14786945536732674,0.19288695573806763,0.024577177539467813,0.039500077962875364,0.15579080015420912,0.8750937962532044
147,0.0006988753713720726,0.1816382524371147,0.022378743854351343,0.03844275881536305,0.14814915034919976,0.18773719131946565,0.02335232000797987,0.03930040828883648,0.15195792585611342,0.8800207734107971
148,0.0006952688800501998,0.18135110817849637,0.022360736150294543,0.03848562704399228,0.14826583426445722,0.19603364884853364,0.025225207731127738,0.04342437446117401,0.15791131496429445,0.8683104038238525
149,0.0006916503744663621,0.180953988134861,0.022196421506814657,0.038484018659219146,0.14790209293365478,0.20225489020347595,0.02605009075254202,0.04275525093078613,0.1605067041516304,0.8678674221038818
