epoch,lr,loss,mse,mae,rmse,val_loss,val_mse,val_mae,val_rmse,val_ssim
21,0.000992562108414309,0.30337809190154075,0.03845844535157084,0.060239998884499074,0.19434923753142358,0.2991813123226166,0.03667252108454704,0.05983402192592621,0.1905570423603058,0.806774377822876
22,0.0009918724501602927,0.2991495380550623,0.03790745486505329,0.059502436388283966,0.19271410651504994,0.30203007817268374,0.037456135228276254,0.05954340845346451,0.19259323596954345,0.8133854246139527
23,0.0009911524817389796,0.2976099237799644,0.03741590953432024,0.05893146123737097,0.19209017299115658,0.2911724543571472,0.03546361356973648,0.0574031600356102,0.18736794590950012,0.8179454302787781
24,0.000990402247561413,0.2945895256847143,0.0367561465036124,0.05827290203422308,0.19010860063135623,0.29495707154273987,0.035829268544912335,0.05819424241781235,0.18831920325756074,0.8172169971466064
25,0.0009896217939055715,0.2921392421424389,0.03672964734956622,0.058034847173839804,0.18989038832485675,0.2807201582193375,0.034648685678839684,0.05618075758218765,0.18523213267326355,0.8232123613357544
26,0.0009888111689135125,0.28821193508803844,0.03624602379277349,0.05754403803497553,0.18885430544614792,0.2805742245912552,0.03435410790145397,0.05577996999025345,0.18436409711837767,0.8237048602104187
27,0.0009879704225884038,0.2840724042057991,0.03610545760951936,0.05709952611476183,0.18822921343147755,0.28407263159751894,0.034848216995596884,0.05617020711302757,0.18566490948200226,0.8146647429466247
28,0.0009870996067914393,0.28328796215355395,0.03553664194885641,0.05669870002195239,0.18694075398147106,0.27678288757801056,0.03432715594768524,0.05552903965115547,0.1843453162908554,0.827753689289093
29,0.0009861987752386389,0.28176279708743096,0.035194169781170785,0.056249152980744836,0.1861317018419504,0.27816295087337495,0.035249914526939395,0.056068796664476395,0.18679714620113372,0.8232219076156616
30,0.0009852679834975364,0.2778428293019533,0.03479446282610297,0.05561885276809335,0.18504147715866565,0.27297892808914187,0.033878770247101786,0.05403238117694855,0.1829948216676712,0.82712078332901
31,0.0009843072889837508,0.2744703032076359,0.03422913983464241,0.05498196106404066,0.18350915286689998,0.27150041699409483,0.0344790381193161,0.0558467373251915,0.18468534409999848,0.8267917990684509
32,0.0009833167509574448,0.2737731160223484,0.03428083270788193,0.05512377720326185,0.18339599289000033,0.26759539663791654,0.03277221165597439,0.05369320452213287,0.17997174024581908,0.8334597253799438
33,0.0009822964305196697,0.27146041609346866,0.03385911406949162,0.05460522763431072,0.18258721590042115,0.27090392529964447,0.03414563052356243,0.055644813477993015,0.1837320375442505,0.8300748109817505
34,0.0009812463906085963,0.27024259194731715,0.034029233241453766,0.0547105123847723,0.18274549663066864,0.26904592752456663,0.03254844255745411,0.05384637787938118,0.17930548012256622,0.8310154199600219
35,0.0009801666959956326,0.2676999711245298,0.0335166187537834,0.05404222121462226,0.1815034080296755,0.2618562322854996,0.032511044070124624,0.05274955421686173,0.179215145111084,0.8364247846603393
36,0.000979057413281428,0.2640479427576065,0.03285814880393446,0.053380614276975394,0.17981461651623248,0.2663675063848496,0.03191186271607876,0.053029159605503084,0.17764483034610748,0.8343894052505493
37,0.0009779186108917653,0.26385561034083366,0.03303560880944133,0.05337704136967659,0.18018240123987198,0.26162773966789243,0.03326544292271137,0.05314459383487701,0.1814626032114029,0.8368119263648987
38,0.0009767503590733405,0.2608272071927786,0.0323933505686,0.05255812229588628,0.17857587248086929,0.2561104136705399,0.032195801362395284,0.05211566507816315,0.17850370347499847,0.8416256594657898
39,0.0009755527298894287,0.25861610293388365,0.0320433565787971,0.052322741281241175,0.17729948181658983,0.2522430473566055,0.030776950269937514,0.05090749502182007,0.17445245504379273,0.8428350877761841
40,0.000974325797215439,0.2570767805725336,0.03197567109018564,0.0520614979788661,0.17729137182235719,0.2586619007587433,0.03340945050120354,0.053193657994270324,0.18184101521968843,0.8348333859443664
41,0.0009730696367343584,0.2583053985983133,0.03202318260446191,0.05219090092927217,0.17748050156980752,0.25209314227104185,0.031470981016755106,0.051255650073289874,0.17643591940402983,0.844050772190094
42,0.0009717843259320823,0.2534504109621048,0.03156438850797713,0.0516116626188159,0.17613140646368264,0.248426513671875,0.029789860472083093,0.05045051246881485,0.17150867342948914,0.8454779601097107
43,0.0009704699440926353,0.2520764456689358,0.03135761973448098,0.051233704797923565,0.1753910954296589,0.24714419841766358,0.03038152724504471,0.04989842996001244,0.17334859430789948,0.8451604080200196
44,0.0009691265722932805,0.2512951718270779,0.03117537919897586,0.050986204128712416,0.1749885782599449,0.24700188696384429,0.030304444432258607,0.04971003621816635,0.17309738218784332,0.8451399517059326
45,0.0009677542933995185,0.24970374524593353,0.030858227452263236,0.05059747762978077,0.1742823790758848,0.2453004801273346,0.03014635160565376,0.0498901230096817,0.17269279658794404,0.8447866988182068
46,0.0009663531920599752,0.2491262885183096,0.030915232170373202,0.050807832125574354,0.17445568222552538,0.24292438209056855,0.02957248844206333,0.04840075865387917,0.17094744443893434,0.8503736472129821
47,0.0009649233547011813,0.24742866769433022,0.030405230107717215,0.0501508503779769,0.17270211767405272,0.2405497920513153,0.029868955463171004,0.048751611560583115,0.17185115993022917,0.8498908591270447
48,0.00096346486952224,0.24650335617363453,0.030571169424802064,0.05016213269904256,0.17331570506095886,0.24065762400627136,0.029831348285079003,0.04883329346776009,0.17172640919685364,0.8497223567962646
49,0.0009619778264893875,0.24310400664806367,0.030344858434982597,0.0499174520932138,0.17285962957888842,0.23864530861377717,0.029636069610714914,0.049086828976869584,0.17121025681495666,0.8498676681518554
50,0.0009604623173304426,0.24388939529657364,0.030113894678652286,0.049689468573778865,0.17201268434524536,0.23972462236881256,0.030170540511608123,0.04851491943001747,0.17282978177070618,0.851344289779663
51,0.0009589184355291483,0.24321360766887665,0.02999744481872767,0.049580950289964676,0.17168415307998658,0.24034423708915711,0.029441430270671844,0.04825670674443245,0.17063774049282074,0.8484693002700806
52,0.0009573462763194073,0.24030562184751034,0.02970317631959915,0.049013625122606756,0.17085928026586772,0.25511730074882505,0.03032837338745594,0.05140696659684181,0.1729743468761444,0.8412768292427063
53,0.0009557459366794046,0.2387277450412512,0.029597797812893987,0.04892973115667701,0.17048450861126185,0.24107189416885377,0.030161142200231552,0.04893863901495934,0.1725781351327896,0.8507148480415344
54,0.0009541175153256279,0.23879577681422234,0.02959397782571614,0.04892647439613938,0.1705168891698122,0.2392806565761566,0.02895808733999729,0.04868258893489838,0.16910933017730712,0.8517779850959778
55,0.0009524611127067765,0.23650468409061431,0.029205274796113373,0.04833453249186277,0.16955576457083224,0.23281055927276612,0.027833531349897384,0.04758457437157631,0.16589485704898835,0.8547150015830993
56,0.0009507768309975664,0.23500137276947497,0.028989206245169045,0.04816913294605911,0.168889014236629,0.23941030025482177,0.030951660424470902,0.049763970971107484,0.17499472320079804,0.84959792137146
57,0.0009490647740924272,0.23654101222753524,0.029394461764022706,0.04855981759727001,0.17018838122487068,0.23749569296836853,0.029369187355041505,0.048991638869047165,0.17040333449840545,0.8463975882530212
58,0.0009473250475990932,0.23404990643262863,0.028959980299696327,0.04817926982417703,0.168717822432518,0.23278709888458252,0.02833276316523552,0.048393315970897674,0.16715431928634644,0.854192225933075
59,0.0009455577588320895,0.2325234154611826,0.028569753072224556,0.04764161080121994,0.16754373334348202,0.23211351811885833,0.028940814957022668,0.048566916286945344,0.16907377481460573,0.8518513441085815
60,0.0009437630168061119,0.2328383132070303,0.028589352676644923,0.047511190725490454,0.16767770517617464,0.23179366946220398,0.029975941777229308,0.049284016340970994,0.17211638450622557,0.8538919544219971
61,0.0009419409322293023,0.2319330408424139,0.028877757638692856,0.047888911738991735,0.1683108662813902,0.23210927248001098,0.029023829847574234,0.0473138952255249,0.16933682918548584,0.8528039741516114
62,0.0009400916174964203,0.2306340665370226,0.028241640096530317,0.04720468740910291,0.16650002386420965,0.22938136041164398,0.028170709908008577,0.04873769983649254,0.1668450266122818,0.852872552871704
63,0.0009382151866819096,0.22675593860447407,0.02786048873793334,0.04677202822640538,0.16569788187742232,0.2263331311941147,0.02784573517739773,0.04598976150155067,0.16593327343463898,0.8578812956809998
64,0.000936311755532862,0.2273465295135975,0.027854919317178428,0.04656518981792033,0.16533828917890786,0.22632074654102324,0.027382844612002372,0.04570823267102241,0.1645644748210907,0.8574828290939331
65,0.0009343814414618764,0.2285555809736252,0.0281165204429999,0.0468663620762527,0.16581465121358632,0.2286248016357422,0.028255569040775298,0.04635389521718025,0.16716263592243194,0.8534020972251892
66,0.0009324243635398172,0.2248905361443758,0.027594789564609527,0.04631276245228946,0.1647148336470127,0.226881245970726,0.02789855480194092,0.04571854084730148,0.1658901745080948,0.857135021686554
67,0.0009304406424884696,0.22399598099291324,0.02755604008678347,0.04620959490537643,0.1645578793808818,0.23205036997795106,0.029434350281953812,0.048421316146850586,0.17055536508560182,0.8541958618164063
68,0.0009284304006730921,0.22473880410194397,0.027912119114771487,0.04673714754171669,0.1655559032037854,0.22672638297080994,0.028555673137307166,0.04689983919262886,0.1681048935651779,0.8554333400726318
69,0.0009263937620948687,0.22469886600971223,0.027814258937723935,0.04645856759510934,0.16510155372321605,0.2248808538913727,0.02816523477435112,0.04665787294507027,0.16692809045314788,0.8559456491470336
70,0.0009243308523832608,0.22314275294542313,0.02748411604668945,0.04602978785522282,0.16420870747417213,0.22909643054008483,0.02775229126214981,0.046801291257143024,0.1656062114238739,0.8538368344306946
71,0.0009222417987882561,0.2213016513735056,0.02699227594770491,0.04530205788090825,0.1630147910863161,0.21970802247524263,0.027187923677265646,0.044486492425203326,0.16391564279794693,0.8621615672111511
72,0.000920126730172521,0.220385996773839,0.02700255370233208,0.045481724329292775,0.1630087076127529,0.22066872596740722,0.027575414925813675,0.04486576125025749,0.16509501218795777,0.8624237275123596
73,0.0009179857770034506,0.22023226462304593,0.02715732801705599,0.04552947699092329,0.16312142383307218,0.22824305176734924,0.02793282948434353,0.04573456883430481,0.16613462507724763,0.8578117918968201
74,0.0009158190713451209,0.21954689599573612,0.027000789693556727,0.045148026570677756,0.16267842590808868,0.22384805202484132,0.028225150927901267,0.0472374926507473,0.16703099370002747,0.8556777310371398
75,0.0009136267468501431,0.21812982827425004,0.026945943646132946,0.045384664153680206,0.16280039831995963,0.22031278610229493,0.026436932981014252,0.04486078679561615,0.1616179823875427,0.8603525447845459
76,0.000911408938751419,0.21675523944199085,0.026605097074061633,0.04470988222397864,0.1617630798742175,0.21896024644374848,0.026479578167200087,0.045547405928373336,0.1618043911457062,0.8589272952079773
77,0.0009091657838537987,0.21750948674976825,0.0268729673884809,0.045051296800374986,0.16252513971179725,0.22009970963001252,0.02681542865931988,0.045297642797231676,0.16283918738365175,0.8585240125656128
78,0.0009068974205256427,0.2162294987589121,0.026542170415632428,0.04490468727424741,0.1613816275447607,0.22155296444892883,0.026768861562013625,0.04640872940421104,0.16264667510986328,0.8570181941986084
79,0.0009046039886902857,0.21398851551115514,0.026232906538061797,0.04419221615418792,0.16066410329192876,0.21782996773719787,0.02630808897316456,0.04443948805332184,0.1612007051706314,0.8630007600784302
80,0.0009022856298174066,0.21314688310027122,0.026134630339220165,0.04411551428027451,0.16033935911953448,0.2203303426504135,0.027904405891895294,0.045859750211238864,0.16614455819129945,0.8587663865089417
81,0.0008999424869143012,0.2131508546322584,0.02606110298540443,0.04412261850200593,0.16027876887470482,0.21424276888370514,0.02624090522527695,0.0455380779504776,0.1609831976890564,0.8627527785301209
82,0.0008975747045170606,0.21277616374194622,0.026098242276348174,0.04403992634266615,0.160341287702322,0.2163962960243225,0.027631827518343925,0.04402041137218475,0.16535456895828246,0.8639177632331848
83,0.0008951824286816566,0.21097921036183834,0.025879787341691555,0.043730972679331896,0.15951824590563773,0.21650509417057037,0.026018782034516335,0.043339228183031084,0.16036696434020997,0.8642534971237182
84,0.0008927658069749313,0.21250892020761966,0.026210913672111927,0.044116168171167376,0.16029135901480912,0.21361155092716216,0.026356484964489935,0.044480001628398894,0.16137285947799682,0.8637581086158752
85,0.000890324988465495,0.21247032716870307,0.026139239487238227,0.04392770305275917,0.16003849249333144,0.22734922766685486,0.02967168115079403,0.0484772863984108,0.17127182364463805,0.8514068818092346
86,0.0008878601237145306,0.210119956061244,0.025902611655183136,0.043652814542874695,0.15960765741765498,0.21310808062553405,0.026077990680933,0.04499880522489548,0.16054352641105651,0.8638349771499634
87,0.000885371364766506,0.20921869948506355,0.02564443164039403,0.0434109999332577,0.158595540933311,0.21442225456237793,0.027143710777163505,0.04614830210804939,0.16373202562332154,0.8599495911598205
88,0.0008828588651397969,0.20746605068445206,0.025572613701224326,0.043293040012940764,0.15859429009258746,0.21070967495441437,0.02576534703373909,0.043553578704595565,0.15965840578079224,0.8658986186981201
89,0.0008803227798172148,0.20718451537191868,0.02533153085503727,0.04288762902840972,0.15758527480065823,0.20834357023239136,0.027260413393378258,0.04432476326823234,0.1642434501647949,0.8689010119438172
90,0.0008777632652364485,0.20686955481767655,0.025606221198104323,0.04319269225932658,0.15845528177917004,0.20691565573215484,0.02563357949256897,0.04256166107952595,0.15908610731363296,0.8679158544540405
91,0.0008751804792804139,0.20710122443735599,0.02562581959180534,0.04334477095864713,0.1584096783772111,0.2148291677236557,0.026380453333258627,0.04445205509662628,0.16135571897029877,0.8622113513946533
92,0.0008725745812675145,0.20588059589266777,0.025338833308778702,0.04289252288639545,0.15767540644854308,0.20757998108863832,0.025501502603292467,0.04318289518356323,0.15884019076824188,0.8665097165107727
93,0.0008699457319418148,0.20351436845958232,0.02486654359847307,0.042241283105686304,0.15621241249144077,0.2092842161655426,0.02550528720021248,0.043975519984960555,0.158721364736557,0.8658507537841796
94,0.0008672940934631243,0.20496047474443913,0.02504133636597544,0.04260380515828729,0.15694880522787572,0.20831848323345184,0.026240156218409538,0.04280485689640045,0.1610146227478981,0.8668227696418762
95,0.0008646198293969944,0.20329452492296696,0.024937546481378376,0.04245072530582547,0.1565248195081949,0.2121376532316208,0.027300289049744606,0.04490042448043823,0.1641342234611511,0.8621704316139222
96,0.0008619231047046297,0.20328792482614516,0.024936768068000673,0.042413159208372235,0.15675088215619326,0.20719859540462493,0.025611984468996526,0.04216632768511772,0.15896832287311555,0.8690057921409607
97,0.0008592040857327122,0.2037969569116831,0.025029212301597,0.04263216375373304,0.1570081427693367,0.20355839431285858,0.02512339223176241,0.043494017124176027,0.15756744235754014,0.8693412637710571
98,0.0008564629402031395,0.2025015116482973,0.024727609013207256,0.042204385669901964,0.15609290409833193,0.20212723433971405,0.025303365513682365,0.042697542905807497,0.1581908294558525,0.870660502910614
99,0.0008536998372026799,0.20129758164286612,0.024643810517154634,0.04193458636291325,0.15569745857268572,0.2019194084405899,0.025257148221135138,0.041330639645457266,0.1579231560230255,0.872272527217865
100,0.0008509149471725419,0.2013361942023039,0.024809399554505944,0.04222580681554973,0.15621179081499575,0.21121150970458985,0.02756404347717762,0.04523683175444603,0.16494909882545472,0.8632895064353943
101,0.0008481084418978604,0.20012187726795674,0.02444210634101182,0.04169507859274745,0.15528967317193745,0.2086201387643814,0.026307101249694823,0.04453566923737526,0.16117509573698044,0.8659677863121032
102,0.0008452804944971008,0.19945647716522216,0.02434061311651021,0.04163810914382338,0.1545212533324957,0.2025141203403473,0.025201794505119324,0.04166257902979851,0.15776785612106323,0.8702424168586731
103,0.0008424312794113795,0.19935445688664913,0.024435319709591567,0.04147918406873941,0.1550400183722377,0.2039824765920639,0.025360577963292597,0.043245592564344404,0.15829555600881576,0.8696743512153625
104,0.000839560972393704,0.1974164502322674,0.02402258842717856,0.041146959513425826,0.15372872162610293,0.20862542808055878,0.02678224578499794,0.04415445327758789,0.16242616653442382,0.8621942138671875
105,0.0008366697504981313,0.1980217531323433,0.02429333177395165,0.04139628218486905,0.15449431285262108,0.20335834085941315,0.025046181604266166,0.04183800376951694,0.1572518104314804,0.8685403537750244
106,0.000833757792068847,0.19848481714725494,0.024343198905698957,0.04142253449186683,0.15466769967228175,0.21104642152786254,0.02570115212351084,0.04320353999733925,0.1592062333226204,0.869822416305542
107,0.0008308252767291636,0.19853104546666145,0.024204032472334804,0.041386968325823545,0.15410399507731198,0.20248455047607422,0.02488111175596714,0.0415063439309597,0.15674180984497071,0.8722327542304993
108,0.0008278723853704405,0.1979454080760479,0.024308992847800255,0.041398446131497624,0.1545662321895361,0.2022765415906906,0.024745092242956162,0.041754704043269156,0.15627245366573334,0.871875343322754
109,0.0008248993001409261,0.196546094417572,0.024068675781600178,0.04119053989648819,0.1536864247918129,0.2086397409439087,0.02666474871337414,0.04581845581531525,0.1621471029520035,0.8607308268547058
110,0.000821906204434522,0.19663686007261277,0.024055193332023918,0.04113128031603992,0.15377419210970403,0.20851199746131896,0.026154670752584933,0.0453126223385334,0.16068841755390167,0.8593856978416443
111,0.00081889328287947,0.19567202910780906,0.023813768941909074,0.04072836482897401,0.15294416412711143,0.20885137915611268,0.027073674201965332,0.04205258436501026,0.16365865290164947,0.8654528665542602
112,0.0008158607213269635,0.1959436009824276,0.023720437297597527,0.04060103241354227,0.1525697607919574,0.20730671286582947,0.02515934865921736,0.04184987381100655,0.15761156439781188,0.873734426498413
113,0.0008128087068396843,0.19515438370406626,0.023803034559823574,0.04067738553509116,0.15309562612324953,0.20453441500663758,0.025409932769834994,0.043930864185094835,0.15831557273864746,0.867929573059082
114,0.0008097374276802615,0.19341891683638096,0.023473452436737718,0.04036989205516875,0.15188663959503174,0.19831784009933473,0.024730899930000307,0.04069864705204964,0.15625663131475448,0.8745510530471802
115,0.0008066470732996612,0.1957329173386097,0.024170429301448165,0.04113856676965952,0.15416578527539967,0.20001517713069916,0.024723049961030485,0.041076584309339526,0.15633632332086564,0.87172114610672
116,0.0008035378343254982,0.19361417971551417,0.023670003856532274,0.04058413598686457,0.15261812534183264,0.2041511470079422,0.025187363848090172,0.04267517894506454,0.1575382125377655,0.8694320678710937
117,0.0008004099025502785,0.19547392323613166,0.02396438619121909,0.04114151580259204,0.15360891852527858,0.20144863665103913,0.02453195858746767,0.04058310180902481,0.15547667741775512,0.8745252513885498
118,0.0007972634709195677,0.19231599286198617,0.02348508921917528,0.04032117209397256,0.15205870404839517,0.20020576179027558,0.02470046028494835,0.041053071320056915,0.15618249356746675,0.8722123694419861
119,0.0007940987335200899,0.19241972900927068,0.023538621072657407,0.0402019542362541,0.15198914367705585,0.19892313599586486,0.02447008967399597,0.04055942453444004,0.1554820066690445,0.8751074790954589
120,0.0007909158855677548,0.1919951307028532,0.02339692640118301,0.040216157156974075,0.1517157705873251,0.19579100251197815,0.024196734987199306,0.04083336494863033,0.15449904710054396,0.8746252846717835
121,0.0007877151233956171,0.19217694200575353,0.02340750862378627,0.0402017476875335,0.15178822536021472,0.19513565599918364,0.02400258794426918,0.04074651584029198,0.15397059708833694,0.8754874110221863
122,0.0007844966444417644,0.19060714572668075,0.02317298096138984,0.03984309995546937,0.1509300361201167,0.1980256634950638,0.025239037983119487,0.040952158272266385,0.15781147360801698,0.8739294171333313
123,0.0007812606472371389,0.19109439671039583,0.023311900361441075,0.03978864165954292,0.15149866987019778,0.1982964789867401,0.02476951599121094,0.04315325379371643,0.15626734346151352,0.8709768652915955
124,0.0007780073313932909,0.1909725096821785,0.023292285236530007,0.04003587097860873,0.15139608398079873,0.1975586783885956,0.02443722490221262,0.04007332719862461,0.15530023694038392,0.8714579486846924
125,0.0007747368975900663,0.19035142563283444,0.02285725630354136,0.03950879589654505,0.14983216531574725,0.20259081184864045,0.024907944947481154,0.04153457827866078,0.1569863611459732,0.8706066656112671
126,0.0007714495475632274,0.19108719937503338,0.023254298395477234,0.039921582536771895,0.15139764629304409,0.19874974846839905,0.024271187335252763,0.042598867937922474,0.15469444781541825,0.8739102911949158
127,0.0007681454840920084,0.1889916419237852,0.02287996666971594,0.039408744079992175,0.15019399743527173,0.20356061577796936,0.02645838238298893,0.04153860419988632,0.1616867682337761,0.8697187519073486
128,0.0007648249109866078,0.18976741813123227,0.023253092262893914,0.03981612734496594,0.15125403352081776,0.20050882875919343,0.025443659499287605,0.04353216513991356,0.1583680832386017,0.8704282999038696
129,0.000761488033075616,0.18768798872828485,0.022676717201247813,0.03914326697587967,0.14949913378804922,0.1939340716600418,0.02375139683485031,0.03930820740759373,0.15317985206842422,0.8774273133277893
130,0.0007581350561933807,0.18943484276533126,0.023014721404761077,0.03953182657249272,0.15029670584946872,0.19962727010250092,0.02379752606153488,0.04036668173968792,0.15318584978580474,0.8739340090751648
131,0.00075476618716731,0.18913041658699511,0.023096149084158243,0.03961553700268269,0.15054352167993784,0.19689507126808167,0.026098767891526223,0.04080497406423092,0.16064490258693695,0.8743606305122376
132,0.000751381633805114,0.18729472674429418,0.022751254378817976,0.0392957781907171,0.14925881855189801,0.1960641187429428,0.024369263499975206,0.04215195327997208,0.15493441015481949,0.872129499912262
133,0.0007479816048819872,0.18757162123918533,0.022662347345612944,0.0393373042345047,0.14921348493546246,0.19741876780986786,0.02359782662242651,0.03961874067783356,0.1525832325220108,0.8773042726516723
134,0.0007445663101277286,0.18786306686699392,0.02274121212773025,0.03915120088495314,0.14925403770059348,0.20427441954612732,0.027742295488715173,0.04527478128671646,0.16512896239757538,0.8702245545387268
135,0.0007411359602138063,0.18626719385385512,0.022541866754181683,0.03904377546161413,0.1487954215705395,0.19043952882289886,0.024086654372513294,0.04047771126031876,0.1540948924422264,0.878966076374054
136,0.0007376907667403616,0.18597783774137497,0.022534679165109994,0.03886393744498491,0.14897809837013484,0.19523203432559966,0.02386288747191429,0.04068796120584011,0.1533105406165123,0.8757552313804626
137,0.000734230942223156,0.1848460441082716,0.02244146991055459,0.038745340900495646,0.1485067967697978,0.1902695733308792,0.02424254611134529,0.03978577800095082,0.15487222343683243,0.8786542367935181
138,0.0007307567000804632,0.18513791635632515,0.02222017450723797,0.038522570319473745,0.1479701842740178,0.19442353308200835,0.024211034886538984,0.03988826394081116,0.15448925614356995,0.8773064494132996
139,0.0007272682546199033,0.18592589147388935,0.022572111021727324,0.0389055419806391,0.14873882856220008,0.196156302690506,0.02418306067585945,0.040814481005072595,0.15451451480388642,0.8753823161125183
140,0.0007237658210252247,0.1860015396773815,0.022713326779194177,0.03895423893816769,0.14947418067604304,0.19216739594936372,0.023631064444780348,0.03955579966306686,0.15268258333206178,0.8763090324401855
141,0.0007202496153430292,0.1856734912842512,0.022235200917348267,0.03860525785014033,0.14780666328966618,0.19051554083824157,0.023757307976484298,0.03892382517457008,0.15319679856300353,0.8806034827232361
142,0.0007167198544694465,0.18360956743359566,0.022151795509271325,0.038343585850670936,0.14771428361535072,0.1910733950138092,0.023592285327613354,0.039961846619844435,0.15252567172050477,0.8792829322814941
143,0.0007131767561367535,0.18315969042479993,0.022095005023293198,0.03823178783990443,0.1474611843749881,0.18677138447761535,0.02295793253928423,0.03797448568046093,0.15055105745792388,0.8816848254203796
144,0.0007096205388999451,0.18345097720623016,0.02217085518874228,0.03850218679755926,0.14772632867097854,0.19323587656021118,0.02427694797515869,0.03945215567946434,0.15479155778884887,0.8750478959083557
145,0.0007060514221232516,0.18387171283364295,0.022338995626196265,0.03853770068846643,0.14832601189613343,0.19620309233665467,0.02414778880774975,0.0407940136641264,0.1544322121143341,0.872418212890625
146,0.0007024696259666078,0.18179803133010863,0.021884223599918186,0.038247203826904295,0.14694290921092035,0.19006140112876893,0.023552149049937725,0.039520715326070786,0.15254006385803223,0.8804696369171142
147,0.0006988753713720726,0.18209862448275088,0.02204161012079567,0.03816549533046782,0.14737216610461473,0.18990675628185272,0.023237411603331565,0.038711242377758026,0.15144773960113525,0.8800608348846436
148,0.0006952688800501998,0.18255860850214958,0.021981792775914073,0.038307468071579934,0.14696949440985918,0.18893305003643035,0.023106960691511632,0.039130572229623795,0.1509733510017395,0.8800857448577881
149,0.0006916503744663621,0.18209165066480637,0.02205595009960234,0.03822801928967237,0.1472680779546499,0.18882802963256837,0.023302154839038847,0.03913219884037972,0.1514779257774353,0.8790516257286072
