epoch,lr,loss,iou,val_loss,val_iou,val_dice
52,0.0001,0.6044893789859045,0.6607597073609096,0.7394961771510896,0.4843078245015408,0.6512709052425026
53,0.0001,0.5928983290990194,0.6810745609478251,0.6673026993161156,0.5891539053522932,0.7383275169120638
54,0.0001,0.6054597951117016,0.6553695066749469,0.6809179782867432,0.5619625774455219,0.7168308191164731
55,0.0001,0.589534071229753,0.6651481249122027,0.6828539768854777,0.5620679034844966,0.7171418018526432
56,0.0001,0.5828085570108323,0.6744654000286546,0.6811022134054274,0.5679551819705587,0.7187746628031744
57,0.0001,0.5622995382263547,0.7088604888325838,0.7456582727886382,0.49085418232931033,0.6553735094406972
58,0.0001,0.5750044825531188,0.6748408542909771,0.6709672127451215,0.557663084733482,0.7103755194051404
59,0.0001,0.5724968271596091,0.6749105236240562,0.6755476083074298,0.5593377915100064,0.7123481523741969
60,0.0001,0.5600339954807645,0.7001153204476991,0.7007237502506801,0.5354700099309597,0.6951226905848817
61,0.0001,0.5606297368095035,0.6848809484291161,0.673737571353004,0.5692869365965263,0.7195883836134674
62,0.0001,0.5668344071933201,0.6770296793811695,0.6547952436265492,0.5805047551285528,0.7279434853819436
63,0.0001,0.552026568424134,0.6977269215001723,0.674270783151899,0.5406443928808813,0.6969075537376794
64,0.0001,0.5424576756500062,0.706707778896995,0.6678785880406698,0.5341465890269876,0.6911906764340336
65,0.0001,0.5407208062353588,0.6996773942577205,0.6708336671193441,0.5486295727734394,0.7019242578549999
66,0.0001,0.5559491458393279,0.672809827597526,0.6418728629748026,0.5821932614936534,0.7304374596024925
67,0.0001,0.5401010853903634,0.691152372023273,0.7326812488692147,0.4794779791902523,0.6385982914120105
68,0.0001,0.5453142041251773,0.6741351661533551,0.6685851755596343,0.543165452461215,0.6983362911903308
69,0.0001,0.5227157005241939,0.7098048516286249,0.6606808162870861,0.527277115703787,0.6846664654606114
70,0.0001,0.5314642772788093,0.6953982465266464,0.6642203103928339,0.538760474538934,0.6916834622219776
71,0.0001,0.5431935673668271,0.6749659223582812,0.636140281245822,0.57347697277355,0.7215850986503463
72,0.0001,0.5109514367012751,0.7197941292799898,0.6012092999049595,0.6076411073721331,0.750470375913862
73,0.0001,0.5079475172928402,0.7120436960479702,0.6083514406567528,0.5940430163664112,0.7439904336980109
74,0.0001,0.5107773088273548,0.7036066840348875,0.6443258807772682,0.5597184077276051,0.7141013391981262
75,0.0001,0.5078541310060591,0.7080847830728769,0.5841117075511387,0.6312397645345837,0.7700395959990839
76,0.0001,0.49422690698078703,0.7249015712186202,0.6226706022307986,0.5875340563678617,0.7345744610826703
77,0.0001,0.5020754961740403,0.6981062056204779,0.6858944637434823,0.5097742478299099,0.6678622778987776
78,0.0001,0.49602060942422777,0.7121027551025734,0.6323320212818327,0.5548008343656015,0.7066356986174963
79,0.0001,0.4866411316962469,0.7225090109977026,0.6426895743324643,0.5542786683239781,0.7022311567877878
80,0.0001,0.5050992653483436,0.6849707060372625,0.6144138901006608,0.5705156067413215,0.7177524922621897
81,0.0001,0.4924069841702779,0.7097672792378076,0.6013503500393459,0.5735832718378895,0.7254125229734294
82,0.0001,0.4840883342992692,0.7093287222094361,0.5717864292008537,0.6056840019133766,0.7494252480835885
83,0.0001,0.47082458507447017,0.7308249861173353,0.6136286003249032,0.5563982604510027,0.7104496663848329
84,0.0001,0.4666672817298344,0.7265542178749275,0.6105633690243676,0.5459956598552913,0.6965969972126252
85,0.0001,0.466880962962196,0.7215195176230151,0.5856202869188218,0.5944034014359986,0.7414659902236667
86,0.0001,0.4527643351327805,0.7463008088827663,0.6179515747796922,0.5518538160734818,0.7039087386036822
87,0.0001,0.4588965518133981,0.7245161389241428,0.6573003984632946,0.5263717245458438,0.6793242059352244
88,0.0001,0.44838190220651175,0.7456790157135634,0.6197383375394911,0.5558583283511341,0.7074391397699801
89,0.0001,0.43578081187747775,0.7566195342466444,0.5524933877445403,0.6216694767767355,0.7629760101547218
90,0.0001,0.4392141132127671,0.7352764410963475,0.6110130889075143,0.5403734336406966,0.6944625177695367
91,0.0001,0.44605521361033124,0.7248909157131445,0.6078038414319357,0.5643786500211163,0.7188369787834381
92,0.0001,0.43699959488142104,0.7346064588453961,0.630195453053429,0.5291458539318787,0.6873281745793374
93,0.0001,0.4340552105790093,0.749470201532863,0.535434460356122,0.6090280717604895,0.7542925561900423
94,0.0001,0.43328289474759785,0.7340343339575398,0.5871274215834481,0.5624900821391753,0.7148323085299302
95,0.0001,0.416404820623852,0.7596666140372292,0.5638686148893266,0.5959829873508311,0.7392937496772246
96,0.0001,0.43391750823883785,0.7318428856056254,0.5622436148779733,0.566000465735298,0.7151155473433397
97,0.0001,0.4149532417456309,0.7544792118454251,0.542224455447424,0.610824474955234,0.7556662707075956
98,0.0001,0.4216997410569872,0.7417685576831862,0.5585893931842986,0.588277028612841,0.7377006431267911
99,0.0001,0.4106747422899519,0.7496901377243185,0.5562514038313002,0.5755712219388651,0.7265985371966888
100,0.0001,0.42032308379809064,0.7395762099689198,0.5122504021440234,0.6247564274532733,0.7646293377433008
101,0.0001,0.40962191280864535,0.753553034241934,0.6089662568909782,0.5436061278049236,0.6972598038688819
102,0.0001,0.41720210370563326,0.7406446129272588,0.6170924760046459,0.5062872777945744,0.6587536193359644
103,0.0001,0.3975494518166497,0.7630584392608115,0.5825473950022743,0.540971705301375,0.6958502948051548
104,0.0001,0.3913115447475797,0.7663339582720907,0.5877345601717631,0.5248851168575698,0.6824834149649137
105,0.0001,0.40285861634072806,0.7448082092862537,0.5760009771301633,0.5493617402465233,0.7031181226163942
106,0.0001,0.40662798285484314,0.7286642873341839,0.546332665852138,0.5844145692962002,0.7326012206488484
107,0.0001,0.4068090873105185,0.7323502789759919,0.5396811139015925,0.5859278432773467,0.7344172925365233
108,0.0001,0.3976688016028631,0.7410343760745473,0.5599878487132844,0.5564572157107265,0.7079006357060627
109,0.0001,0.3835659452847072,0.7658224901873416,0.5576985265527453,0.5808596645379851,0.7297089551475301
110,0.0001,0.36874054017521085,0.7831682703272501,0.588375354097003,0.546793599448013,0.7013683216609322
111,0.0001,0.396036106915701,0.7408294941579492,0.5573596883387792,0.5663617787662829,0.7177304878319563
112,0.0001,0.372966794740586,0.7631752481268828,0.5519923539388747,0.562074122130886,0.7110726186926508
113,0.0001,0.37638144691785175,0.7616340871142988,0.5479319138186318,0.5691728383948357,0.7190504013773968
114,0.0001,0.36306099380765644,0.7797122279994865,0.6071860250972566,0.530891625125703,0.6828905684125646
115,0.0001,0.3653681178887685,0.7712018140368218,0.5560348743484134,0.5518791252765766,0.7050796274575322
116,0.0001,0.372447852577482,0.7547785944677374,0.5661227845010304,0.545721410649324,0.6977589060981515
117,0.0001,0.37364777780714487,0.7583512909554962,0.5658461834703173,0.5493229993007237,0.7033938673926544
118,0.0001,0.36369435702051434,0.7700439986555313,0.590648135968617,0.5217003355862302,0.6780180820432478
119,0.0001,0.36299302535397665,0.76037013359548,0.5505171659446898,0.5308491225423824,0.6819928803537424
120,0.0001,0.36413281304495676,0.7606355308384852,0.5348929734457106,0.5781709528986335,0.7279352192851959
121,0.0001,0.36050342803909663,0.7583603123294896,0.5422526115462893,0.5463676262011926,0.70260285486354
122,0.0001,0.3567505180835724,0.763220127544019,0.5492466347558158,0.5668872897528902,0.7203658941505893
123,0.0001,0.35672777323495775,0.7633779959254693,0.5277003887153807,0.5802627366516456,0.7289928199440803
124,0.0001,0.3475488793282282,0.7712200859665967,0.5110203992752802,0.6117814729531793,0.753712081358977
125,0.0001,0.33820774157842,0.7820722082537995,0.5266009214378539,0.5800768630204318,0.7288559327102911
126,0.0001,0.3362864397820972,0.7894670004896595,0.5479752563294911,0.551675742525414,0.7054187047792903
127,0.0001,0.3212218511672247,0.8031593852808708,0.47582090610549566,0.6229196252770547,0.7645347930609616
128,0.0001,0.32461983816964285,0.7977211423655374,0.5029515297639937,0.5960346418747956,0.7419599257270522
129,0.0001,0.3242088939462389,0.7833955145055266,0.5254200143473489,0.5681384933935661,0.719055676751888
130,0.0001,0.32122163545517696,0.7980880492282213,0.502868333033153,0.5981088036481795,0.7448623374920382
131,0.0001,0.3193985919157664,0.7900529879112306,0.4939138690630595,0.5920564968523608,0.7383541747176456
132,0.0001,0.3083773787532534,0.8059748053466608,0.48193163531167166,0.6053564396889105,0.7511625518095615
133,0.0001,0.30457164418129695,0.8091909771237026,0.48627629166557673,0.6003972805916402,0.747196434900709
134,0.0001,0.3146240704116367,0.7955352188045146,0.49149472798619953,0.5972587859265256,0.7432439263982689
135,0.0001,0.30294839115369887,0.7940582255283999,0.4804635303361075,0.6068257595015754,0.7529206708227688
136,0.0001,0.3047089534146445,0.8026004272277865,0.46946984103747774,0.619977335553276,0.7613306806668587
137,0.0001,0.3079443864879154,0.7933694150634248,0.5042092714990888,0.5867228666917061,0.7349790144575854
138,0.0001,0.29873435837881906,0.802356906235377,0.462668498357137,0.6181865546616668,0.7601671212077644
139,0.0001,0.3097392689614069,0.7957660118531374,0.4761939701579866,0.5916008300445063,0.7400178231729352
140,0.0001,0.30415149742648717,0.7974695767919238,0.5102151305902571,0.5807207535844979,0.7315851744174097
141,0.0001,0.304158254748299,0.8039841523029315,0.5167392918041774,0.5811751534226139,0.7298159496610601
142,0.0001,0.3031346918571563,0.7965903200543443,0.5341526795001257,0.5745829369623585,0.7237145317961439
143,0.0001,0.2884880836520876,0.8178594386237004,0.5190243337835584,0.5799062914397408,0.7291594942104657
144,0.0001,0.29655541195755913,0.7888672142648533,0.4610571293603806,0.6349557124337343,0.7728192131425108
145,0.0001,0.30389385847818284,0.7916166706419047,0.49711115445409504,0.5792374306726421,0.7293216332154387
146,0.0001,0.28549799748829435,0.8024781395971613,0.4937328710442498,0.5856830255201134,0.7354601073582001
147,0.0001,0.2820351343779337,0.8141742497818947,0.505645330463137,0.5750636204121063,0.7264828911027221
148,0.0001,0.274799461875643,0.8197300809935635,0.5114150160834903,0.559584294590699,0.7151934685841784
149,0.0001,0.28954290350278217,0.7944322052477231,0.5495502196607136,0.5201959150788851,0.6741962499293004
150,0.0001,0.28327445472989765,0.810875306923799,0.5148029582841056,0.5493087357824804,0.7038387394941334
151,0.0001,0.2865228255589803,0.7976122847050614,0.5067689163344247,0.5662145306097894,0.7183273817718214
152,0.0001,0.28027047500723884,0.7970670241761246,0.5133728782335917,0.5770745199966532,0.7290177311690162
153,0.0001,0.27678029310135616,0.803470155292513,0.5309844215710958,0.5546900381590361,0.7090815137236247
154,0.0001,0.28861224509420846,0.789324404844661,0.5009780795801253,0.5672922030758408,0.7182717109239856
155,0.0001,0.273390348468508,0.8077250043123299,0.5436437172549111,0.538077886120803,0.6916842555417544
156,0.0001,0.2688919681878317,0.8149225251415108,0.5384313904103779,0.5300482447479669,0.6880080851029101
157,0.0001,0.25773867893786656,0.8251670434180403,0.5058987708318801,0.572071199536927,0.7215122598575184
158,0.0001,0.2658521731694539,0.8176337156610433,0.5063270827134451,0.5708968044513693,0.7229047368289204
159,0.0001,0.26057194811957224,0.8196353286178313,0.5081310215450469,0.5726745533285975,0.7245385390441452
160,0.0001,0.27282102476982845,0.8094242308979521,0.47193233030182974,0.5960036871315241,0.743687880198196
161,0.0001,0.2629864336479278,0.8171960125603002,0.5940014294215611,0.49338083867546667,0.6471621364415602
162,0.0001,0.25299576279662905,0.8244536741122876,0.47954748074213666,0.5757892513124112,0.7277972464194762
163,0.0001,0.2728039700360525,0.797823540451068,0.4840742548306783,0.5783236483278973,0.7291196859837359
164,0.0001,0.25812199995631263,0.8185446263598007,0.47116033803848995,0.5885689268841392,0.7369252266049325
165,0.0001,0.26523234588759287,0.8044366939010507,0.5601447295574915,0.5232679783100013,0.6800362221070879
166,0.0001,0.26652692258358,0.8072049735827841,0.514648912918,0.5555746335238564,0.7101858316282549
167,0.0001,0.2644069216081074,0.7990749491762019,0.46877122493017287,0.603592719725637,0.7494125481753015
168,0.0001,0.26275643209616345,0.8105549105979476,0.4496981217747643,0.6111795896401527,0.7566981300352569
169,0.0001,0.25166389700912295,0.8165855364038399,0.5042746223154522,0.5640793017347872,0.7140835096658138
170,0.0001,0.24636906101590111,0.8201628130736031,0.45824314866747173,0.6150263373694544,0.7577074778559155
171,0.0001,0.23679949839909872,0.8322907509637137,0.4912219856466566,0.5742714505339026,0.7261404738093432
172,0.0001,0.24045723179976145,0.8231316109427775,0.4779978075197765,0.5907489001441061,0.7366029040415685
173,0.0001,0.2396702099414099,0.8248066628934277,0.4690187090919131,0.6024689261865671,0.7468624735153311
174,0.0001,0.22774048291501545,0.8468124294808985,0.44853816145942327,0.6213189780373464,0.763702345136148
175,0.0001,0.22597593069076538,0.8412064236822914,0.48547551603544326,0.5767461001769348,0.7263032772151551
176,0.0001,0.2333949116014299,0.8369135231011237,0.472249190722193,0.590918106192468,0.7386401876324747
177,0.0001,0.23704617293108077,0.8256425179584942,0.4844167260896592,0.5737164107866233,0.7232444434563872
178,0.0001,0.22256423391046978,0.8412095277299569,0.4763975611754826,0.5788912816273142,0.7297647189046199
179,0.0001,0.2355280000539053,0.8310660446999589,0.4731219410896301,0.589722513465645,0.739173034949234
180,0.0001,0.22237796088059744,0.8463575282691517,0.46795813242594403,0.5891002697030653,0.7342185121829742
181,0.0001,0.2203315453869956,0.8447121071304642,0.4642265907355717,0.6082147404624438,0.7539263105993521
182,0.0001,0.21674891383874983,0.8498391580304505,0.45496119062105816,0.5943305600672668,0.7407228329256038
183,0.0001,0.21248904225372134,0.8534905181042906,0.41045738685698735,0.6486657311322495,0.7843160616621438
184,0.0001,0.2145222702196666,0.8506719156205576,0.4963663291363489,0.5744249925063719,0.7249748023545362
185,0.0001,0.2153557212579818,0.8446195745213969,0.4562895269620986,0.5970559203320778,0.7442217143484597
186,0.0001,0.21751177169027783,0.8405390122882234,0.4347849360534123,0.6206129628550966,0.7610680113200082
187,0.0001,0.20588526484512149,0.8566432479893462,0.4376582552989324,0.6133476514703677,0.7554195020924762
188,0.0001,0.21435756200835818,0.841718369264485,0.42364888673736933,0.630320266878806,0.7706489860836198
189,0.0001,0.20879530480929784,0.8506319337176882,0.44006815268879845,0.6224899520975252,0.7630256355753631
190,0.0001,0.21224749797866457,0.8469618673999442,0.43063011339732576,0.6246476121276083,0.7665413917100447
191,0.0001,0.2096587965885798,0.8498781373517736,0.45044638429369244,0.6076705923287344,0.750021249856688
192,0.0001,0.209625373284022,0.8393369993337663,0.44571732978026074,0.5985102058104689,0.7435174555260281
193,0.0001,0.20580678610574632,0.8472826618968751,0.4754234956843512,0.5800501782270249,0.7277647078422507
194,0.0001,0.20112208312466032,0.8559887373746817,0.4563836150226139,0.6064155247643914,0.7509820931120019
195,0.0001,0.2052583084219978,0.8527975699332887,0.44161186047962736,0.6069507273079697,0.7522240462976864
196,0.0001,0.2052969556479227,0.8438705738133159,0.47213095852306913,0.5900397921670316,0.7389169450376365
197,0.0001,0.19856158040818714,0.8591168225615462,0.42616397781031473,0.6226167691431195,0.7646394619897693
198,0.0001,0.20539431132021405,0.8475524737546968,0.4728945692380269,0.5688538231951884,0.7212532945764434
199,0.0001,0.19652648908751352,0.8568317207930601,0.43395676073573886,0.6093648987729753,0.75360222434415
200,0.0001,0.19960553518363408,0.8481562048781315,0.44470222152414773,0.599803946691812,0.7456545893973692
201,0.0001,0.2097043338276091,0.8395998553709534,0.4608355036803654,0.5890133930721372,0.7366812294068266
202,0.0001,0.2057704549460184,0.8415266808930643,0.4348669492063068,0.6126849078461776,0.7559919675558612
203,0.0001,0.210484877938316,0.8426792637645851,0.4415077269077301,0.6030054848762396,0.7487980588334461
204,0.0001,0.20063781951154983,0.8451306866327266,0.4646490592332113,0.5942677743221793,0.7410037500793651
205,0.0001,0.20454530063129606,0.8423939818335685,0.4328788348606655,0.6207111907307394,0.7642162621535653
206,0.0001,0.21323793062141963,0.8318930050574161,0.4511941543647221,0.5949253537374716,0.7429656778450665
207,0.0001,0.1960139586811974,0.8465706906975101,0.48336781348500935,0.5660254309497482,0.7189027454958905
208,0.0001,0.19814338641507284,0.8473020888690671,0.45220103221280233,0.5860267408731036,0.7355562731599818
209,0.0001,0.18655691153946377,0.8584752894674951,0.43171792370932444,0.6111549229746691,0.7564308605552993
210,0.0001,0.19692805338473546,0.849672388498987,0.44811514303797767,0.5962329857486557,0.7435730704241923
211,0.0001,0.19083305838562192,0.8566598253908081,0.43580012520154315,0.6117924826587164,0.756421668940633
212,0.0001,0.18791627245289938,0.8537036297921284,0.5001448627029147,0.5681698111859154,0.7210362480363965
213,0.0001,0.18675507179328374,0.8590986952849958,0.4395025840827397,0.6190825423154828,0.7620147779759666
214,0.0001,0.18311073169821784,0.859413370300793,0.4578261645067306,0.59650769990148,0.7440726210948834
215,0.0001,0.18777491365160262,0.8563597488710043,0.4999128707817623,0.546572542526292,0.7007678296738109
216,0.0001,0.1743260139510745,0.8689070369196907,0.44690743940217154,0.5970401413656048,0.743828527949961
217,0.0001,0.18121683597564697,0.8644509431076004,0.43533523096924737,0.6091559292226647,0.7537801574892067
218,0.0001,0.1812669379370553,0.8658785512300388,0.46494269371032715,0.5911204749238417,0.7388445287269958
219,0.0001,0.18764050801595053,0.8640731551957246,0.44902018706003827,0.6072233313870296,0.752672337943709
220,0.0001,0.17834543401286715,0.8638723761099214,0.48910086637451533,0.5581006359667925,0.7100577525070818
221,0.0001,0.17227404103392646,0.871623509337909,0.44510875216552187,0.6074051606080542,0.7528684227994242
222,0.0001,0.17209173384166898,0.8686953410704599,0.5102623246964955,0.549410328825906,0.7042393505478006
223,0.0001,0.17683808150745572,0.8610247507102297,0.4573122646127428,0.5972856303671966,0.7452302896372146
224,0.0001,0.19241682972226823,0.84081085958871,0.48501596848169964,0.573168447262986,0.7237300110144895
225,0.0001,0.18980424957615988,0.8496353022684053,0.43925126393636066,0.6048456173860507,0.7513398904911424
226,0.0001,0.17197965298380172,0.871892710820069,0.45392355961459024,0.5896724155330686,0.7391792520613167
227,0.0001,0.16865323909691401,0.874219634034444,0.46070146844500587,0.5874468605931354,0.7381138147498204
228,0.0001,0.1762238528047289,0.8620347414574909,0.4509219725926717,0.5934332572747054,0.7424258310895541
229,0.0001,0.1725051197267714,0.8690120053842572,0.44468127332982565,0.601795016730312,0.7490362974024982
230,0.0001,0.17185350401060923,0.8670267946128088,0.4801751786754245,0.5660848471791969,0.7186751657313339
231,0.0001,0.16476101818538846,0.8720570992746327,0.46957255261284964,0.5745024250234247,0.7254599209218602
232,0.0001,0.16073569300628843,0.8836938872811496,0.4779931399084273,0.5713890003097813,0.7225245951696376
233,0.0001,0.16458351910114288,0.8759767731902992,0.43844192865348997,0.6064775198649378,0.7517938137205479
234,0.0001,0.16047286703473046,0.8811350655575819,0.45900767686821164,0.5883287551540333,0.7378085766146705
235,0.0001,0.16023153705256327,0.8743679960534928,0.4302953694547926,0.6084777954222017,0.7543603908747423
236,0.0001,0.1614807045885495,0.8745526093021931,0.48564547371296657,0.5770863649961666,0.7280051908578136
237,0.0001,0.16792333693731398,0.8674893537982931,0.4529110533850534,0.5945119063209454,0.7415380456987429
238,0.0001,0.1613958477973938,0.8770880391353986,0.4482643888110206,0.5883317794270921,0.7380320716362432
239,0.0001,0.16367226519754954,0.871907426949273,0.44928881029287976,0.5976040833524268,0.7454285151992804
240,0.0001,0.16529498923392522,0.871179303858697,0.44594025966666995,0.5935769798187005,0.7420460369688036
241,0.0001,0.16281753068878538,0.8738750275841247,0.4595633376212347,0.5820714962700816,0.7325880004990686
242,0.0001,0.1625523581391289,0.8779235339517129,0.44579440922964186,0.5954027820496667,0.7435021513695685
243,0.0001,0.15147452553113303,0.8850712453080087,0.4471317387762524,0.6003718727662682,0.7472201106094742
244,0.0001,0.15620740112804232,0.8764759853589141,0.4478433039926347,0.6003777455653058,0.747071779454999
245,0.0001,0.14785801016149067,0.8853803196733575,0.43551741398516153,0.6029499953572637,0.7489961980499045
246,0.0001,0.15299508507762635,0.8815318431771517,0.4490684334720884,0.593251418406152,0.7417638010539874
247,0.0001,0.15154873402345748,0.8846432486677126,0.4618073269015267,0.5826267680233569,0.7310770305408656
248,0.0001,0.15672194957733154,0.8791159434503717,0.4318722670986539,0.602499141253231,0.7483292479190542
249,0.0001,0.1521442330309323,0.8833699480955314,0.4361296125820705,0.6030780973499693,0.749290915520528
250,0.0001,0.14902731669800623,0.8894684093597102,0.4390883736667179,0.5947359723541331,0.7418514382613374
251,0.0001,0.14859149108330408,0.884648898839386,0.4397669058470499,0.5998800675673144,0.7471785448356543
252,0.0001,0.14219245385555995,0.889789162479581,0.4418036611307235,0.6037686984259543,0.7495140018864971
253,0.0001,0.15721567436343148,0.8743550430133602,0.4490640184709004,0.5876188981844255,0.73616151044936
254,0.0001,0.1479071087780453,0.8834847850510663,0.4844874853179568,0.5709208462735089,0.7220289175283344
255,0.0001,0.1564589295358885,0.8778612272128405,0.4559005584035601,0.5909116682185007,0.7383675180529186
256,0.0001,0.1534373816989717,0.8776501135504963,0.4643834197805041,0.5777160323881981,0.7287208620321761
257,0.0001,0.141393604023116,0.8907519303357005,0.4502992282311122,0.5890958346326135,0.7375218168117341
258,0.0001,0.1450099568991434,0.8882222830321632,0.4625870209364664,0.5738411261035621,0.725269936714159
259,0.0001,0.14721225805225827,0.8826499729415593,0.4893248641774768,0.564575257304718,0.7152240150894604
260,0.0001,0.1409307076107888,0.8909160430717232,0.4736994256575902,0.5644558478049555,0.7181780548946928
261,0.0001,0.13695950025603884,0.8922337152568545,0.4570646158286503,0.5885975443364933,0.7373877494622373
262,0.0001,0.1405012933980851,0.8934232195516345,0.48331569064231145,0.5680257160110591,0.7194666121930781
263,0.0001,0.15241218677588872,0.8753109149748132,0.4599861857436952,0.5854043372425772,0.7349951134752263
264,0.0001,0.15324229534183229,0.8769535906272794,0.4833532635654722,0.554200206543919,0.7087825861902827
265,0.0001,0.1396143329995019,0.8876182450277267,0.4661977802004133,0.5783004029114267,0.7290887359756433
266,0.0001,0.13853048426764353,0.892341199199674,0.4855503659872782,0.5618447680489477,0.7150743087331592
267,0.0001,0.13753977382466906,0.8928616673622737,0.4463629573583603,0.5902328953015106,0.7388725208691037
268,0.0001,0.1409923072372164,0.8904863052286164,0.49318210993494305,0.5586502384504124,0.7122072212887621
269,0.0001,0.1366001633661134,0.8960304958507292,0.4455848392986116,0.5959334449393756,0.7443775825546665
